lle_codigo,lle_llegadanal,lle_periodo,Mes,lle_valor
70215,COROZAL,2016,11,2032
5615,RIONEGRO - ANTIOQUIA,2016,11,10
44001,RIOHACHA,2016,11,416
73001,IBAGUE,2016,11,1172
27001,QUIBDO,2016,11,10580
76147,CARTAGO,2016,11,0
5154,CAUCASIA,2016,11,1748
5250,EL BAGRE,2016,11,596
52835,TUMACO,2016,11,112
27372,JURADO,2016,11,34
5579,PUERTO BERRIO,2016,11,8
54001,CUCUTA,2016,11,3735
52001,PASTO,2016,11,651
5001,MEDELLIN,2016,11,8
5585,PUERTO NARE,2016,11,18
25175,CHIA,2016,11,17
23068,AYAPEL,2016,11,0
5059,ARMENIA,2016,11,1074
41001,NEIVA,2016,11,601
91001,LETICIA,2016,11,882
27495,NUQUI,2016,11,396
18001,FLORENCIA,2016,11,97
68001,BUCARAMANGA,2016,11,6707
23466,MONTELIBANO,2016,11,17
47001,SANTA MARTA,2016,11,12280
19809,TIMBIQUI,2016,11,0
27006,ACANDI,2016,11,754
13001,CARTAGENA,2016,11,28804
8001,BARRANQUILLA,2016,11,16274
50001,VILLAVICENCIO,2016,11,366
68669,SAN ANDRÉS,2016,11,13512
5873,VIGIA DEL FUERTE,2016,11,189
19001,POPAYAN,2016,11,175
27205,CONDOTO,2016,11,7
13688,SANTA ROSA DEL SUR,2016,11,14
27075,BAHIA SOLANO,2016,11,1237
76001,CALI,2016,11,25406
5847,URRAO,2016,11,2
23001,MONTERIA,2016,11,9920
66001,PEREIRA,2016,11,5204
5604,REMEDIOS,2016,11,7
5147,CAREPA,2016,11,9467
85001,EL YOPAL,2016,11,592
73275,FLANDES,2015,11,0
50001,VILLAVICENCIO,2015,11,335
44001,RIOHACHA,2015,11,523
8001,BARRANQUILLA,2015,11,15922
27372,JURADO,2015,11,12
5873,VIGIA DEL FUERTE,2015,11,345
27075,BAHIA SOLANO,2015,11,1250
41001,NEIVA,2015,11,732
27006,ACANDI,2015,11,907
52835,TUMACO,2015,11,146
25530,PARATEBUENO,2015,11,0
70717,SAN PEDRO,2015,11,3
5585,PUERTO NARE,2015,11,58
52001,PASTO,2015,11,874
5147,CAREPA,2015,11,9075
13688,SANTA ROSA DEL SUR,2015,11,0
5001,MEDELLIN,2015,11,0
5250,EL BAGRE,2015,11,604
68669,SAN ANDRÉS,2015,11,16699
68081,BARRANCABERMEJA,2015,11,241
15516,PAIPA,2015,11,7
5059,ARMENIA,2015,11,991
68001,BUCARAMANGA,2015,11,6950
13468,MOMPÓS,2015,11,19
5579,PUERTO BERRIO,2015,11,2
27205,CONDOTO,2015,11,2
70823,TOLU,2015,11,603
73001,IBAGUE,2015,11,1148
27001,QUIBDO,2015,11,11681
76001,CALI,2015,11,25636
11001,BOGOTA,2015,11,129122
76109,BUENAVENTURA,2015,11,0
91001,LETICIA,2015,11,1052
54001,CUCUTA,2015,11,3869
13001,CARTAGENA,2015,11,27842
73168,CHAPARRAL,2015,11,0
50350,LA MACARENA,2015,11,65
19809,TIMBIQUI,2015,11,3
27495,NUQUI,2015,11,556
17001,MANIZALES,2015,11,861
5604,REMEDIOS,2015,11,43
47001,SANTA MARTA,2015,11,9981
8141,CANDELARIA,2015,11,7
66001,PEREIRA,2015,11,4219
85001,EL YOPAL,2015,11,752
5615,RIONEGRO - ANTIOQUIA,2015,11,4
73443,MARIQUITA,2015,11,0
5154,CAUCASIA,2015,11,1859
5847,URRAO,2015,11,4
23068,AYAPEL,2015,11,0
20001,VALLEDUPAR,2015,11,1062
19001,POPAYAN,2015,11,152
23466,MONTELIBANO,2015,11,9
70215,COROZAL,2015,11,1087
23001,MONTERIA,2015,11,11317
18001,FLORENCIA,2015,11,119
25175,CHIA,2015,11,0
73449,MELGAR,2015,11,26
99001,PUERTO CARREÑO,2014,11,7
13001,CARTAGENA,2014,11,19969
5591,PUERTO TRIUNFO,2014,11,0
13688,SANTA ROSA DEL SUR,2014,11,11
19318,GUAPI,2014,11,0
19418,LOPEZ,2014,11,3
5847,URRAO,2014,11,0
23068,AYAPEL,2014,11,0
70708,SAN MARCOS,2014,11,0
19001,POPAYAN,2014,11,141
85001,EL YOPAL,2014,11,571
8001,BARRANQUILLA,2014,11,13449
17001,MANIZALES,2014,11,851
5604,REMEDIOS,2014,11,15
68190,CIMITARRA,2014,11,0
44001,RIOHACHA,2014,11,375
44847,URIBIA,2014,11,0
5059,ARMENIA,2014,11,945
91001,LETICIA,2014,11,878
68001,BUCARAMANGA,2014,11,6590
73449,MELGAR,2014,11,0
94001,INÍRIDA,2014,11,0
68669,SAN ANDRÉS,2014,11,8376
52565,PROVIDENCIA,2014,11,0
5147,CAREPA,2014,11,9120
5615,RIONEGRO - ANTIOQUIA,2014,11,11
27077,BAJO BAUDO,2014,11,2
70823,TOLU,2014,11,457
5873,VIGIA DEL FUERTE,2014,11,190
5585,PUERTO NARE,2014,11,52
18001,FLORENCIA,2014,11,122
5154,CAUCASIA,2014,11,1633
73001,IBAGUE,2014,11,938
27205,CONDOTO,2014,11,4
52001,PASTO,2014,11,711
76622,ROLDANILLO,2014,11,0
70717,SAN PEDRO,2014,11,0
20770,SAN MARTÍN,2014,11,14
50001,VILLAVICENCIO,2014,11,597
73168,CHAPARRAL,2014,11,8
23466,MONTELIBANO,2014,11,80
27495,NUQUI,2014,11,451
73443,MARIQUITA,2014,11,0
25175,CHIA,2014,11,0
70215,COROZAL,2014,11,854
95001,SAN JOSE DEL GUAVIARE,2014,11,3
73275,FLANDES,2014,11,0
20001,VALLEDUPAR,2014,11,1052
27001,QUIBDO,2014,11,10116
50350,LA MACARENA,2014,11,0
5579,PUERTO BERRIO,2014,11,12
47001,SANTA MARTA,2014,11,8144
54001,CUCUTA,2014,11,4450
86568,PUERTO ASIS,2014,11,51
15516,PAIPA,2014,11,0
20011,AGUACHICA,2014,11,0
23001,MONTERIA,2014,11,10042
68081,BARRANCABERMEJA,2014,11,254
97001,MITÚ,2014,11,0
19142,CALOTO,2014,11,0
11001,BOGOTA,2014,11,128302
76147,CARTAGO,2014,11,19
52835,TUMACO,2014,11,125
27372,JURADO,2014,11,23
5250,EL BAGRE,2014,11,460
66001,PEREIRA,2014,11,3721
76001,CALI,2014,11,19837
5001,MEDELLIN,2014,11,8
76834,TULUÁ,2014,11,0
41001,NEIVA,2014,11,651
19809,TIMBIQUI,2014,11,0
81001,ARAUCA,2014,11,0
15272,FIRAVITOBA,2014,11,0
27006,ACANDI,2014,11,520
27075,BAHIA SOLANO,2014,11,674
27001,QUIBDO,2013,11,9627
76109,BUENAVENTURA,2013,11,0
44001,RIOHACHA,2013,11,335
68001,BUCARAMANGA,2013,11,6317
17001,MANIZALES,2013,11,755
27006,ACANDI,2013,11,423
5847,URRAO,2013,11,2
5001,MEDELLIN,2013,11,5
27205,CONDOTO,2013,11,24
70221,COVEÑAS,2013,11,1
73443,MARIQUITA,2013,11,2
68081,BARRANCABERMEJA,2013,11,211
20001,VALLEDUPAR,2013,11,810
50573,PUERTO LÓPEZ,2013,11,0
70708,SAN MARCOS,2013,11,0
54498,OCAÑA,2013,11,0
73275,FLANDES,2013,11,0
5585,PUERTO NARE,2013,11,63
11001,BOGOTA,2013,11,129703
76001,CALI,2013,11,20609
70823,TOLU,2013,11,414
27075,BAHIA SOLANO,2013,11,456
20295,GAMARRA,2013,11,0
54001,CUCUTA,2013,11,3411
50001,VILLAVICENCIO,2013,11,240
50568,PUERTO GAITÁN,2013,11,0
66001,PEREIRA,2013,11,2999
70215,COROZAL,2013,11,820
15272,FIRAVITOBA,2013,11,0
68432,MÁLAGA,2013,11,0
95001,SAN JOSE DEL GUAVIARE,2013,11,2
41001,NEIVA,2013,11,612
5154,CAUCASIA,2013,11,1861
5475,MURINDÓ,2013,11,3
91001,LETICIA,2013,11,707
5579,PUERTO BERRIO,2013,11,8
15572,PUERTO BOYACA,2013,11,6
5031,AMALFI,2013,11,3
5604,REMEDIOS,2013,11,259
13688,SANTA ROSA DEL SUR,2013,11,15
8001,BARRANQUILLA,2013,11,13547
85001,EL YOPAL,2013,11,844
85250,PAZ DE ARIPORO,2013,11,0
5284,FRONTINO,2013,11,0
81794,TAME,2013,11,0
27495,NUQUI,2013,11,367
13442,MARÍA LA BAJA,2013,11,0
86568,PUERTO ASIS,2013,11,24
5059,ARMENIA,2013,11,729
73001,IBAGUE,2013,11,777
13001,CARTAGENA,2013,11,22717
19001,POPAYAN,2013,11,162
18001,FLORENCIA,2013,11,82
13468,MOMPÓS,2013,11,0
19809,TIMBIQUI,2013,11,6
23001,MONTERIA,2013,11,9134
5250,EL BAGRE,2013,11,409
20770,SAN MARTÍN,2013,11,0
50350,LA MACARENA,2013,11,0
52835,TUMACO,2013,11,119
23466,MONTELIBANO,2013,11,0
5147,CAREPA,2013,11,8730
52001,PASTO,2013,11,733
47245,EL BANCO,2013,11,0
5615,RIONEGRO - ANTIOQUIA,2013,11,10
5591,PUERTO TRIUNFO,2013,11,4
25175,CHIA,2013,11,7
27077,BAJO BAUDO,2013,11,19
68669,SAN ANDRÉS,2013,11,11224
47001,SANTA MARTA,2013,11,9932
70717,SAN PEDRO,2013,11,0
97511,PACOA,2013,11,1
5873,VIGIA DEL FUERTE,2013,11,259
70215,COROZAL,2012,11,690
17001,MANIZALES,2012,11,764
68081,BARRANCABERMEJA,2012,11,218
52001,PASTO,2012,11,512
5250,EL BAGRE,2012,11,455
5579,PUERTO BERRIO,2012,11,1
27205,CONDOTO,2012,11,260
20295,GAMARRA,2012,11,16
18001,FLORENCIA,2012,11,93
52835,TUMACO,2012,11,125
5873,VIGIA DEL FUERTE,2012,11,197
73001,IBAGUE,2012,11,860
70823,TOLU,2012,11,151
20001,VALLEDUPAR,2012,11,820
95001,SAN JOSE DEL GUAVIARE,2012,11,3
73168,CHAPARRAL,2012,11,25
25175,CHIA,2012,11,8
68001,BUCARAMANGA,2012,11,7260
8141,CANDELARIA,2012,11,5
5059,ARMENIA,2012,11,854
23001,MONTERIA,2012,11,7452
5847,URRAO,2012,11,18
50001,VILLAVICENCIO,2012,11,177
5045,APARTADÓ,2012,11,6
47001,SANTA MARTA,2012,11,7962
41001,NEIVA,2012,11,568
5604,REMEDIOS,2012,11,450
5154,CAUCASIA,2012,11,1628
76001,CALI,2012,11,17874
27001,QUIBDO,2012,11,8532
27075,BAHIA SOLANO,2012,11,462
5031,AMALFI,2012,11,1
66001,PEREIRA,2012,11,3340
19001,POPAYAN,2012,11,155
13001,CARTAGENA,2012,11,24261
85001,EL YOPAL,2012,11,526
27495,NUQUI,2012,11,436
5147,CAREPA,2012,11,8026
11001,BOGOTA,2012,11,124463
54001,CUCUTA,2012,11,4502
8001,BARRANQUILLA,2012,11,12411
23466,MONTELIBANO,2012,11,3
27006,ACANDI,2012,11,484
5615,RIONEGRO - ANTIOQUIA,2012,11,6
68669,SAN ANDRÉS,2012,11,10244
44001,RIOHACHA,2012,11,172
91001,LETICIA,2012,11,400
86568,PUERTO ASIS,2012,11,24
73449,MELGAR,2012,11,6
68669,SAN ANDRÉS,2011,11,5844
73443,MARIQUITA,2011,11,0
5585,PUERTO NARE,2011,11,8
15272,FIRAVITOBA,2011,11,0
68001,BUCARAMANGA,2011,11,4213
27205,CONDOTO,2011,11,200
5001,MEDELLIN,2011,11,0
5059,ARMENIA,2011,11,893
73168,CHAPARRAL,2011,11,0
20001,VALLEDUPAR,2011,11,676
13001,CARTAGENA,2011,11,9024
5031,AMALFI,2011,11,0
5591,PUERTO TRIUNFO,2011,11,0
44001,RIOHACHA,2011,11,159
68081,BARRANCABERMEJA,2011,11,182
5847,URRAO,2011,11,0
27006,ACANDI,2011,11,413
11001,BOGOTA,2011,11,88209
13688,SANTA ROSA DEL SUR,2011,11,4
5172,CHIGORODÓ,2011,11,0
52001,PASTO,2011,11,443
41001,NEIVA,2011,11,580
5147,CAREPA,2011,11,7453
19001,POPAYAN,2011,11,139
27077,BAJO BAUDO,2011,11,0
5250,EL BAGRE,2011,11,481
91001,LETICIA,2011,11,511
54498,OCAÑA,2011,11,0
8001,BARRANQUILLA,2011,11,5962
5604,REMEDIOS,2011,11,489
5579,PUERTO BERRIO,2011,11,6
13430,MAGANGUÉ,2011,11,0
86568,PUERTO ASIS,2011,11,42
5284,FRONTINO,2011,11,8
19809,TIMBIQUI,2011,11,0
25530,PARATEBUENO,2011,11,0
47001,SANTA MARTA,2011,11,3324
15516,PAIPA,2011,11,0
5615,RIONEGRO - ANTIOQUIA,2011,11,0
17001,MANIZALES,2011,11,670
5873,VIGIA DEL FUERTE,2011,11,150
27495,NUQUI,2011,11,127
73001,IBAGUE,2011,11,874
15690,SANTA MARÍA,2011,11,0
66001,PEREIRA,2011,11,3037
54001,CUCUTA,2011,11,2180
5154,CAUCASIA,2011,11,1397
27075,BAHIA SOLANO,2011,11,571
52835,TUMACO,2011,11,79
27001,QUIBDO,2011,11,7042
85001,EL YOPAL,2011,11,218
76001,CALI,2011,11,10233
23001,MONTERIA,2011,11,4768
70823,TOLU,2011,11,177
99001,PUERTO CARREÑO,2011,11,0
50001,VILLAVICENCIO,2011,11,30
8141,CANDELARIA,2011,11,5
70215,COROZAL,2011,11,563
5475,MURINDÓ,2010,11,0
5591,PUERTO TRIUNFO,2010,11,0
76001,CALI,2010,11,9905
73443,MARIQUITA,2010,11,2
5284,FRONTINO,2010,11,3
47245,EL BANCO,2010,11,0
73026,ALVARADO,2010,11,0
91407,LA PEDRERA,2010,11,0
85230,OROCUÉ,2010,11,0
68081,BARRANCABERMEJA,2010,11,132
50001,VILLAVICENCIO,2010,11,124
13688,SANTA ROSA DEL SUR,2010,11,0
5147,CAREPA,2010,11,6991
17001,MANIZALES,2010,11,781
5490,NECOCLÍ,2010,11,0
25572,PUERTO SALGAR,2010,11,0
18753,SAN VICENTE DEL CAGUÁN,2010,11,0
8001,BARRANQUILLA,2010,11,5400
70221,COVEÑAS,2010,11,0
73275,FLANDES,2010,11,0
23068,AYAPEL,2010,11,0
73168,CHAPARRAL,2010,11,14
70717,SAN PEDRO,2010,11,62
44430,MAICAO,2010,11,0
68669,SAN ANDRÉS,2010,11,5114
76834,TULUÁ,2010,11,0
54001,CUCUTA,2010,11,1966
73001,IBAGUE,2010,11,783
52022,ALDANA,2010,11,0
5579,PUERTO BERRIO,2010,11,15
5615,RIONEGRO - ANTIOQUIA,2010,11,0
15272,FIRAVITOBA,2010,11,0
5031,AMALFI,2010,11,5
20001,VALLEDUPAR,2010,11,617
5873,VIGIA DEL FUERTE,2010,11,45
99001,PUERTO CARREÑO,2010,11,0
44847,URIBIA,2010,11,0
23001,MONTERIA,2010,11,4520
76109,BUENAVENTURA,2010,11,0
27205,CONDOTO,2010,11,140
41001,NEIVA,2010,11,496
5059,ARMENIA,2010,11,870
5847,URRAO,2010,11,0
52001,PASTO,2010,11,352
27495,NUQUI,2010,11,197
5172,CHIGORODÓ,2010,11,0
13468,MOMPÓS,2010,11,0
68679,SAN GIL,2010,11,0
27075,BAHIA SOLANO,2010,11,638
52835,TUMACO,2010,11,24
5604,REMEDIOS,2010,11,469
5001,MEDELLIN,2010,11,0
66001,PEREIRA,2010,11,3513
5250,EL BAGRE,2010,11,455
5585,PUERTO NARE,2010,11,30
70823,TOLU,2010,11,143
20011,AGUACHICA,2010,11,0
5154,CAUCASIA,2010,11,1380
19809,TIMBIQUI,2010,11,0
44001,RIOHACHA,2010,11,161
68001,BUCARAMANGA,2010,11,3694
70215,COROZAL,2010,11,773
27077,BAJO BAUDO,2010,11,0
18001,FLORENCIA,2010,11,62
13001,CARTAGENA,2010,11,7551
76147,CARTAGO,2010,11,0
91001,LETICIA,2010,11,433
19001,POPAYAN,2010,11,146
95001,SAN JOSE DEL GUAVIARE,2010,11,0
85001,EL YOPAL,2010,11,121
27006,ACANDI,2010,11,452
86568,PUERTO ASIS,2010,11,9
13442,MARÍA LA BAJA,2010,11,0
27001,QUIBDO,2010,11,5910
11001,BOGOTA,2010,11,84200
81001,ARAUCA,2010,11,0
8141,CANDELARIA,2010,11,0
47001,SANTA MARTA,2010,11,2909
86573,PUERTO LEGUIZAMO,2009,11,0
5284,FRONTINO,2009,11,0
41298,GARZÓN,2009,11,0
68081,BARRANCABERMEJA,2009,11,228
81001,ARAUCA,2009,11,2
76109,BUENAVENTURA,2009,11,0
5837,TURBO,2009,11,0
5591,PUERTO TRIUNFO,2009,11,62
95001,SAN JOSE DEL GUAVIARE,2009,11,0
5585,PUERTO NARE,2009,11,151
86568,PUERTO ASIS,2009,11,5
5147,CAREPA,2009,11,6508
5045,APARTADÓ,2009,11,0
17001,MANIZALES,2009,11,849
41001,NEIVA,2009,11,393
73168,CHAPARRAL,2009,11,0
5361,ITUANGO,2009,11,0
20770,SAN MARTÍN,2009,11,0
25572,PUERTO SALGAR,2009,11,0
44847,URIBIA,2009,11,0
73449,MELGAR,2009,11,0
27205,CONDOTO,2009,11,170
54498,OCAÑA,2009,11,0
68001,BUCARAMANGA,2009,11,3266
66001,PEREIRA,2009,11,2140
50573,PUERTO LÓPEZ,2009,11,0
70221,COVEÑAS,2009,11,0
54001,CUCUTA,2009,11,1131
50568,PUERTO GAITÁN,2009,11,0
27075,BAHIA SOLANO,2009,11,607
20001,VALLEDUPAR,2009,11,310
52001,PASTO,2009,11,326
19001,POPAYAN,2009,11,91
11001,BOGOTA,2009,11,68857
15516,PAIPA,2009,11,0
99524,LA PRIMAVERA,2009,11,0
15272,FIRAVITOBA,2009,11,0
8141,CANDELARIA,2009,11,0
44560,MANAURE,2009,11,0
18753,SAN VICENTE DEL CAGUÁN,2009,11,0
23001,MONTERIA,2009,11,4085
20060,BOSCONIA,2009,11,0
5615,RIONEGRO - ANTIOQUIA,2009,11,1
85225,NUNCHÍA,2009,11,0
20011,AGUACHICA,2009,11,0
73001,IBAGUE,2009,11,685
23189,CIÉNAGA DE ORO,2009,11,0
85001,EL YOPAL,2009,11,61
20400,LA JAGUA DE IBIRICO,2009,11,0
27077,BAJO BAUDO,2009,11,0
73275,FLANDES,2009,11,0
70215,COROZAL,2009,11,749
27495,NUQUI,2009,11,101
5480,MUTATA,2009,11,0
47001,SANTA MARTA,2009,11,2067
5490,NECOCLÍ,2009,11,0
70823,TOLU,2009,11,33
5475,MURINDÓ,2009,11,26
76147,CARTAGO,2009,11,2
85325,SAN LUIS DE PALENQUE,2009,11,0
23068,AYAPEL,2009,11,0
70713,SAN ONOFRE - SUCRE,2009,11,0
68669,SAN ANDRÉS,2009,11,5318
5313,GRANADA,2009,11,0
5031,AMALFI,2009,11,0
85230,OROCUÉ,2009,11,0
5172,CHIGORODÓ,2009,11,0
76001,CALI,2009,11,8499
5001,MEDELLIN,2009,11,0
94001,INÍRIDA,2009,11,58
5604,REMEDIOS,2009,11,451
13430,MAGANGUÉ,2009,11,0
5250,EL BAGRE,2009,11,413
50001,VILLAVICENCIO,2009,11,47
13001,CARTAGENA,2009,11,5796
73443,MARIQUITA,2009,11,0
76126,CALIMA,2009,11,0
97001,MITÚ,2009,11,0
5059,ARMENIA,2009,11,1075
44001,RIOHACHA,2009,11,153
8001,BARRANQUILLA,2009,11,4192
47245,EL BANCO,2009,11,0
13468,MOMPÓS,2009,11,0
20250,EL PASO,2009,11,0
27006,ACANDI,2009,11,377
27001,QUIBDO,2009,11,5335
47318,GUAMAL,2009,11,0
97666,TARAIRA,2009,11,0
23466,MONTELIBANO,2009,11,3
52022,ALDANA,2009,11,0
70717,SAN PEDRO,2009,11,0
18001,FLORENCIA,2009,11,23
52835,TUMACO,2009,11,34
5873,VIGIA DEL FUERTE,2009,11,99
5847,URRAO,2009,11,0
63470,MONTENEGRO,2009,11,0
44430,MAICAO,2009,11,0
81794,TAME,2009,11,0
91001,LETICIA,2009,11,368
5579,PUERTO BERRIO,2009,11,0
5154,CAUCASIA,2009,11,1216
81001,ARAUCA,2008,11,0
70221,COVEÑAS,2008,11,0
13468,MOMPÓS,2008,11,0
76147,CARTAGO,2008,11,0
76109,BUENAVENTURA,2008,11,0
5847,URRAO,2008,11,0
54498,OCAÑA,2008,11,0
5490,NECOCLÍ,2008,11,0
5873,VIGIA DEL FUERTE,2008,11,43
5615,RIONEGRO - ANTIOQUIA,2008,11,20
5475,MURINDÓ,2008,11,29
15272,FIRAVITOBA,2008,11,0
44430,MAICAO,2008,11,0
27495,NUQUI,2008,11,233
5585,PUERTO NARE,2008,11,214
5313,GRANADA,2008,11,0
66001,PEREIRA,2008,11,2368
27001,QUIBDO,2008,11,5491
47318,GUAMAL,2008,11,0
70215,COROZAL,2008,11,232
63470,MONTENEGRO,2008,11,0
13001,CARTAGENA,2008,11,4864
81794,TAME,2008,11,0
76126,CALIMA,2008,11,0
52022,ALDANA,2008,11,0
8001,BARRANQUILLA,2008,11,3299
85325,SAN LUIS DE PALENQUE,2008,11,0
20001,VALLEDUPAR,2008,11,281
44001,RIOHACHA,2008,11,137
91001,LETICIA,2008,11,185
68081,BARRANCABERMEJA,2008,11,80
23466,MONTELIBANO,2008,11,0
8141,CANDELARIA,2008,11,0
5604,REMEDIOS,2008,11,728
25572,PUERTO SALGAR,2008,11,0
73443,MARIQUITA,2008,11,0
50573,PUERTO LÓPEZ,2008,11,0
15516,PAIPA,2008,11,0
5031,AMALFI,2008,11,0
20011,AGUACHICA,2008,11,0
5147,CAREPA,2008,11,5906
50001,VILLAVICENCIO,2008,11,52
68669,SAN ANDRÉS,2008,11,4296
50568,PUERTO GAITÁN,2008,11,0
5361,ITUANGO,2008,11,65
70713,SAN ONOFRE - SUCRE,2008,11,0
70717,SAN PEDRO,2008,11,0
5250,EL BAGRE,2008,11,482
41298,GARZÓN,2008,11,0
5284,FRONTINO,2008,11,0
85230,OROCUÉ,2008,11,14
52001,PASTO,2008,11,261
27006,ACANDI,2008,11,427
17001,MANIZALES,2008,11,832
73275,FLANDES,2008,11,0
13430,MAGANGUÉ,2008,11,0
27077,BAJO BAUDO,2008,11,0
47245,EL BANCO,2008,11,0
73168,CHAPARRAL,2008,11,0
54001,CUCUTA,2008,11,1492
27075,BAHIA SOLANO,2008,11,525
52835,TUMACO,2008,11,34
5172,CHIGORODÓ,2008,11,15
86568,PUERTO ASIS,2008,11,8
23068,AYAPEL,2008,11,0
20250,EL PASO,2008,11,0
95001,SAN JOSE DEL GUAVIARE,2008,11,0
5001,MEDELLIN,2008,11,15
11001,BOGOTA,2008,11,54647
18753,SAN VICENTE DEL CAGUÁN,2008,11,0
44847,URIBIA,2008,11,0
5045,APARTADÓ,2008,11,0
44560,MANAURE,2008,11,0
70823,TOLU,2008,11,36
18001,FLORENCIA,2008,11,37
5154,CAUCASIA,2008,11,1201
68001,BUCARAMANGA,2008,11,2295
85225,NUNCHÍA,2008,11,0
86573,PUERTO LEGUIZAMO,2008,11,0
73449,MELGAR,2008,11,0
5579,PUERTO BERRIO,2008,11,19
20060,BOSCONIA,2008,11,0
97001,MITÚ,2008,11,0
5837,TURBO,2008,11,4
27205,CONDOTO,2008,11,176
47001,SANTA MARTA,2008,11,1655
5591,PUERTO TRIUNFO,2008,11,13
20770,SAN MARTÍN,2008,11,0
41001,NEIVA,2008,11,198
20400,LA JAGUA DE IBIRICO,2008,11,0
19001,POPAYAN,2008,11,58
23001,MONTERIA,2008,11,2633
5059,ARMENIA,2008,11,971
99524,LA PRIMAVERA,2008,11,0
94001,INÍRIDA,2008,11,0
73001,IBAGUE,2008,11,771
85001,EL YOPAL,2008,11,42
5480,MUTATA,2008,11,0
76001,CALI,2008,11,7363
97666,TARAIRA,2008,11,0
23189,CIÉNAGA DE ORO,2008,11,0
5001,MEDELLIN,2007,11,40
27077,BAJO BAUDO,2007,11,0
23189,CIÉNAGA DE ORO,2007,11,0
5579,PUERTO BERRIO,2007,11,22
63470,MONTENEGRO,2007,11,0
99524,LA PRIMAVERA,2007,11,0
50573,PUERTO LÓPEZ,2007,11,0
20400,LA JAGUA DE IBIRICO,2007,11,0
73449,MELGAR,2007,11,0
86568,PUERTO ASIS,2007,11,5
5172,CHIGORODÓ,2007,11,0
97001,MITÚ,2007,11,0
5361,ITUANGO,2007,11,81
5615,RIONEGRO - ANTIOQUIA,2007,11,63
52001,PASTO,2007,11,296
23001,MONTERIA,2007,11,2946
5045,APARTADÓ,2007,11,0
5604,REMEDIOS,2007,11,1077
41001,NEIVA,2007,11,264
44847,URIBIA,2007,11,0
5475,MURINDÓ,2007,11,33
76001,CALI,2007,11,8104
5490,NECOCLÍ,2007,11,95
95001,SAN JOSE DEL GUAVIARE,2007,11,0
20001,VALLEDUPAR,2007,11,285
23466,MONTELIBANO,2007,11,17
85325,SAN LUIS DE PALENQUE,2007,11,0
81001,ARAUCA,2007,11,0
20250,EL PASO,2007,11,0
5313,GRANADA,2007,11,0
76109,BUENAVENTURA,2007,11,3
11001,BOGOTA,2007,11,62958
27001,QUIBDO,2007,11,4040
73443,MARIQUITA,2007,11,12
68669,SAN ANDRÉS,2007,11,3329
5847,URRAO,2007,11,0
5147,CAREPA,2007,11,6051
5585,PUERTO NARE,2007,11,162
44001,RIOHACHA,2007,11,146
76147,CARTAGO,2007,11,0
20770,SAN MARTÍN,2007,11,0
5480,MUTATA,2007,11,0
52022,ALDANA,2007,11,0
70215,COROZAL,2007,11,400
13468,MOMPÓS,2007,11,0
20011,AGUACHICA,2007,11,0
81794,TAME,2007,11,0
5031,AMALFI,2007,11,11
70717,SAN PEDRO,2007,11,43
15272,FIRAVITOBA,2007,11,0
5250,EL BAGRE,2007,11,453
86573,PUERTO LEGUIZAMO,2007,11,0
70221,COVEÑAS,2007,11,0
27495,NUQUI,2007,11,217
85001,EL YOPAL,2007,11,16
5837,TURBO,2007,11,192
47001,SANTA MARTA,2007,11,1667
8141,CANDELARIA,2007,11,0
5059,ARMENIA,2007,11,741
94001,INÍRIDA,2007,11,0
18001,FLORENCIA,2007,11,11
85230,OROCUÉ,2007,11,0
50568,PUERTO GAITÁN,2007,11,0
19001,POPAYAN,2007,11,52
54001,CUCUTA,2007,11,1303
13001,CARTAGENA,2007,11,4661
44560,MANAURE,2007,11,0
47245,EL BANCO,2007,11,0
27075,BAHIA SOLANO,2007,11,402
97666,TARAIRA,2007,11,0
50001,VILLAVICENCIO,2007,11,15
85225,NUNCHÍA,2007,11,0
8001,BARRANQUILLA,2007,11,4178
66001,PEREIRA,2007,11,2776
73001,IBAGUE,2007,11,747
73168,CHAPARRAL,2007,11,0
23068,AYAPEL,2007,11,0
18753,SAN VICENTE DEL CAGUÁN,2007,11,0
44430,MAICAO,2007,11,0
68081,BARRANCABERMEJA,2007,11,63
27006,ACANDI,2007,11,356
68001,BUCARAMANGA,2007,11,2015
15516,PAIPA,2007,11,0
5154,CAUCASIA,2007,11,1599
54498,OCAÑA,2007,11,0
5873,VIGIA DEL FUERTE,2007,11,169
73275,FLANDES,2007,11,19
20060,BOSCONIA,2007,11,0
5591,PUERTO TRIUNFO,2007,11,110
41298,GARZÓN,2007,11,0
70823,TOLU,2007,11,0
13430,MAGANGUÉ,2007,11,0
52835,TUMACO,2007,11,21
17001,MANIZALES,2007,11,764
27205,CONDOTO,2007,11,256
91001,LETICIA,2007,11,135
5284,FRONTINO,2007,11,4
70713,SAN ONOFRE - SUCRE,2007,11,0
25572,PUERTO SALGAR,2007,11,0
47318,GUAMAL,2007,11,0
76126,CALIMA,2007,11,0
5604,REMEDIOS,2022,10,10
25175,CHIA,2022,10,2
27205,CONDOTO,2022,10,350
5490,NECOCLÍ,2022,10,130
54001,CUCUTA,2022,10,14641
70823,TOLU,2022,10,1949
23466,MONTELIBANO,2022,10,648
27001,QUIBDO,2022,10,12779
5647,SAN ANDRES - ISLA,2022,10,22473
17001,MANIZALES,2022,10,1971
73275,FLANDES,2022,10,4
27075,BAHIA SOLANO,2022,10,3256
